"","m/z","RT","compound_name","lipid_species","lipid_class","sample","intensity","treatment","polarity"
"1",816.422419370106,81.85675,"DGDG 21:2 +4O","DGDG","IP_DAG","Orbi_1229",499630790.900529,"Control","positive"
"2",338.217218807806,83.38525,"MAG 12:1 +3O","MAG","IP_MAG","Orbi_1229",40096384.2819,"Control","positive"
"3",609.322670276123,84.8603,"PDPT 21:2 +1O","PDPT","IP_DAG","Orbi_1229",1381792603.91596,"Control","positive"
"4",681.343911549353,86.3618,"PDPT 24:3 +3O","PDPT","IP_DAG","Orbi_1229",98915088.8271423,"Control","positive"
"5",653.348095587416,81.83355,"PDPT 23:2 +2O","PDPT","IP_DAG","Orbi_1229",3428979.02378776,"Control","positive"
"6",904.833100297308,1296.44,"TAG 54:2","TAG","TAG","Orbi_1229",145062581.572136,"Control","positive"
"7",930.848846037936,1293.515,"TAG 56:3","TAG","TAG","Orbi_1229",43315581.9896156,"Control","positive"
"8",806.796410071844,1317.94,"WaxEster 52:2 +2O","WaxEster","IP_DAG","Orbi_1229",3912726.50945313,"Control","positive"
"9",836.806643102969,1323.59,"DAG 50:1","DAG","IP_DAG","Orbi_1229",1224351.81505859,"Control","positive"
"10",890.817252018626,1266.045,"TAG 53:2","TAG","TAG","Orbi_1229",19025584.1816477,"Control","positive"
"11",892.833048708116,1323.73,"TAG 53:1","TAG","TAG","Orbi_1229",10599855.5291406,"Control","positive"
"12",968.864613886282,1270.03,"TAG 59:5","TAG","TAG","Orbi_1229",4782772.08609375,"Control","positive"
"13",1008.89608089234,1306.13,"TAG 62:6","TAG","TAG","Orbi_1229",21593488.2251563,"Control","positive"
"14",1018.90111437685,1271.73,"TAG 60:3 +2O","TAG","TAG","Orbi_1229",2512595.62214843,"Control","positive"
"15",1044.91711581808,1270.2,"TAG 62:4 +2O","TAG","TAG","Orbi_1229",5120542.86663786,"Control","positive"
"16",1046.93276196313,1322.685,"TAG 62:3 +2O","TAG","TAG","Orbi_1229",4456718.79865057,"Control","positive"
"17",1070.9326897561,1279.56,"TAG 64:5 +2O","TAG","TAG","Orbi_1229",6733770.04156252,"Control","positive"
"18",1072.94847100098,1317,"TAG 64:4 +2O","TAG","TAG","Orbi_1229",5411308.99924609,"Control","positive"
"19",1096.9483007182,1287.8,"TAG 66:6 +2O","TAG","TAG","Orbi_1229",11053456.1770313,"Control","positive"
"20",956.864349273391,1292.94,"TAG 58:4","TAG","TAG","Orbi_1229",21613279.0762153,"Control","positive"
"21",736.754113773494,1272.04,"WaxEster 48:1 +1O","WaxEster","IP_DAG","Orbi_1229",746594.657717011,"Control","positive"
"22",780.780587668583,1277.665,"WaxEster 50:1 +2O","WaxEster","IP_DAG","Orbi_1229",518173.876367187,"Control","positive"
"23",834.791384833272,1265.605,"DAG 50:2","DAG","IP_DAG","Orbi_1229",1170221.62296143,"Control","positive"
"24",862.822876819653,1321.16,"DAG 52:2","DAG","IP_DAG","Orbi_1229",903779.380774403,"Control","positive"
"25",916.833117937029,1266.98,"TAG 55:3","TAG","TAG","Orbi_1229",6776366.16342186,"Control","positive"
"26",918.848379062584,1322.685,"TAG 55:2","TAG","TAG","Orbi_1229",9152654.11802952,"Control","positive"
"27",942.848422490906,1268.775,"TAG 57:4","TAG","TAG","Orbi_1229",5182532.24429688,"Control","positive"
"28",980.278376334414,1294.92,"PDMS13","PDMS13","PDMS","Orbi_1229",6875863.96605038,"Control","positive"
"29",1027.80995840972,1267.76,"PDPT 52:2","PDPT","IP_DAG","Orbi_1229",2756907.36244955,"Control","positive"
"30",1032.72150994802,1307.885,"DGDG 40:3 +1O","DGDG","IP_DAG","Orbi_1229",2390755.20218262,"Control","positive"
"31",1076.89138498573,1280.445,"MGDG 52:0 +3O","MGDG","IP_DAG","Orbi_1229",5313381.60351565,"Control","positive"
"32",1350.37328033588,1328.145,"PDMS18","PDMS18","PDMS","Orbi_1229",0,"Control","positive"
"33",906.848724738825,1353.77,"TAG 54:1","TAG","TAG","Orbi_1229",51821394.5436012,"Control","positive"
"34",932.8644946927,1356.645,"TAG 56:2","TAG","TAG","Orbi_1229",55059225.9134116,"Control","positive"
"35",958.880183517743,1350.52,"TAG 58:3","TAG","TAG","Orbi_1229",20172354.5764885,"Control","positive"
"36",960.895599786878,1421.33,"TAG 58:2","TAG","TAG","Orbi_1229",21085260.1765626,"Control","positive"
"37",1007.71970344511,1345.06,"S_DGCC 48:5 +3O","S_DGCC","IP_DAG","Orbi_1229",875604.905105468,"Control","positive"
"38",1034.73703041477,1365.22,"DGDG 40:2 +1O","DGDG","IP_DAG","Orbi_1229",841951.557773439,"Control","positive"
"39",1054.29750048446,1406.455,"PDMS14","PDMS14","PDMS","Orbi_1229",6531099.2891113,"Control","positive"
"40",825.69463176149,1160.29,"CoprostanolEsters 24:0 +4O","CoprostanolEsters","IP_MAG","Orbi_1229",105211498.511875,"Control","positive"
"41",851.710142639794,1159.68,"CoprostanolEsters 26:1 +4O","CoprostanolEsters","IP_MAG","Orbi_1229",70440502.7261329,"Control","positive"
"42",872.770516368688,1160.985,"TAG 52:4","TAG","TAG","Orbi_1229",501835766.994543,"Control","positive"
"43",748.718360529337,1165.01,"WaxEster 48:3 +2O","WaxEster","IP_DAG","Orbi_1229",4916566.62707384,"Control","positive"
"44",774.733651166842,1193.96,"WaxEster 50:4 +2O","WaxEster","IP_DAG","Orbi_1229",2974773.6154414,"Control","positive"
"45",779.689173227055,1194.48,"CoprostanolEsters 23:0 +2O","CoprostanolEsters","IP_MAG","Orbi_1229",223629.060961405,"Control","positive"
"46",802.765429919016,1231.59,"WaxEster 52:4 +2O","WaxEster","IP_DAG","Orbi_1229",2175844.98904687,"Control","positive"
"47",839.710581962878,1180.07,"CoprostanolEsters 25:0 +4O","CoprostanolEsters","IP_MAG","Orbi_1229",10623602.2802131,"Control","positive"
"48",853.725782820672,1198.15,"CoprostanolEsters 26:0 +4O","CoprostanolEsters","IP_MAG","Orbi_1229",79576742.3710415,"Control","positive"
"49",860.806760950385,1262.215,"DAG 52:3","DAG","IP_DAG","Orbi_1229",1763334.56988282,"Control","positive"
"50",886.786142848865,1179.49,"TAG 53:4","TAG","TAG","Orbi_1229",31523408.5357293,"Control","positive"
"51",898.786234110538,1170.35,"TAG 54:5","TAG","TAG","Orbi_1229",745056162.996878,"Control","positive"
"52",902.817389520803,1246.725,"TAG 54:3","TAG","TAG","Orbi_1229",205608274.806666,"Control","positive"
"53",900.801775269155,1198.225,"TAG 54:4","TAG","TAG","Orbi_1229",167041332.665,"Control","positive"
"54",924.801785723223,1174.86,"TAG 56:6","TAG","TAG","Orbi_1229",435772572.750712,"Control","positive"
"55",926.817459191792,1208.945,"TAG 56:5","TAG","TAG","Orbi_1229",310736459.797501,"Control","positive"
"56",928.833072567021,1241.55,"TAG 56:4","TAG","TAG","Orbi_1229",53390150.1884722,"Control","positive"
"57",924.859274248701,1221.66,"TAG 54:0 +1O","TAG","TAG","Orbi_1229",4143388.91531249,"Control","positive"
"58",952.833070002824,1212.14,"TAG 58:6","TAG","TAG","Orbi_1229",175723084.775192,"Control","positive"
"59",950.817417454292,1176.545,"TAG 58:7","TAG","TAG","Orbi_1229",98872273.85513,"Control","positive"
"60",1064.8857692193,1168.395,"TAG 64:8 +2O","TAG","TAG","Orbi_1229",6240161.35181252,"Control","positive"
"61",1066.90133692428,1203.22,"TAG 64:7 +2O","TAG","TAG","Orbi_1229",6916417.70057296,"Control","positive"
"62",1094.93268932261,1248.47,"TAG 66:7 +2O","TAG","TAG","Orbi_1229",8504415.78759374,"Control","positive"
"63",1116.91706587714,1178.665,"TAG 68:10 +2O","TAG","TAG","Orbi_1229",10315018.8527344,"Control","positive"
"64",1118.9326654351,1208.71,"TAG 68:9 +2O","TAG","TAG","Orbi_1229",6739574.91206762,"Control","positive"
"65",1120.94841203956,1247.485,"TAG 68:8 +2O","TAG","TAG","Orbi_1229",7583004.5468921,"Control","positive"
"66",1142.93263578266,1181.08,"TAG 70:11 +2O","TAG","TAG","Orbi_1229",5476494.8671875,"Control","positive"
"67",680.691841354261,1166.02,"WaxEster 44:1 +1O","WaxEster","IP_DAG","Orbi_1229",2029678.39509692,"Control","positive"
"68",692.691977539866,1167.99,"WaxEster 45:2 +1O","WaxEster","IP_DAG","Orbi_1229",456115.837908983,"Control","positive"
"69",694.707542431536,1189.15,"WaxEster 45:1 +1O","WaxEster","IP_DAG","Orbi_1229",554315.200715065,"Control","positive"
"70",706.707519427762,1193.88,"WaxEster 46:2 +1O","WaxEster","IP_DAG","Orbi_1229",607503.869152349,"Control","positive"
"71",708.723188244431,1215.21,"WaxEster 46:1 +1O","WaxEster","IP_DAG","Orbi_1229",1034503.23837053,"Control","positive"
"72",722.702417173135,1172.19,"WaxEster 46:2 +2O","WaxEster","IP_DAG","Orbi_1229",2143336.49384766,"Control","positive"
"73",724.718269101468,1172.17,"WaxEster 46:1 +2O","WaxEster","IP_DAG","Orbi_1229",2474290.53672091,"Control","positive"
"74",738.734277927706,1193.465,"WaxEster 47:1 +2O","WaxEster","IP_DAG","Orbi_1229",609126.681606929,"Control","positive"
"75",750.733938486233,1212,"WaxEster 48:2 +2O","WaxEster","IP_DAG","Orbi_1229",2324111.69486978,"Control","positive"
"76",752.74945254109,1223.07,"WaxEster 48:1 +2O","WaxEster","IP_DAG","Orbi_1229",1475101.70642145,"Control","positive"
"77",766.765253864272,1250.425,"WaxEster 49:1 +2O","WaxEster","IP_DAG","Orbi_1229",460114.978396814,"Control","positive"
"78",784.718819566723,1157.33,"CholesterolEsters 24:1 +2O","CholesterolEsters","IP_MAG","Orbi_1229",1696872.44460815,"Control","positive"
"79",789.744199565949,1191.02,"CoprostanolEsters 26:0","CoprostanolEsters","IP_MAG","Orbi_1229",155989.129941988,"Control","positive"
"80",832.775453132938,1215.325,"DAG 50:3","DAG","IP_DAG","Orbi_1229",1663168.28090821,"Control","positive"
"81",842.778760660366,1204.84,"DAG 48:0 +2O","DAG","IP_DAG","Orbi_1229",1321106.64703125,"Control","positive"
"82",858.791120873878,1215.21,"DAG 52:4","DAG","IP_DAG","Orbi_1229",1412903.31592448,"Control","positive"
"83",888.801728990066,1219.215,"TAG 53:3","TAG","TAG","Orbi_1229",16976586.5979688,"Control","positive"
"84",899.656614366353,1170.48,"PDPT 43:3","PDPT","IP_DAG","Orbi_1229",0,"Control","positive"
"85",910.786115471427,1156.815,"TAG 55:6","TAG","TAG","Orbi_1229",94782299.7165623,"Control","positive"
"86",912.801785883971,1189.3,"TAG 55:5","TAG","TAG","Orbi_1229",68602558.9657672,"Control","positive"
"87",914.817689578343,1221.815,"TAG 55:4","TAG","TAG","Orbi_1229",13175533.1549853,"Control","positive"
"88",925.671951327495,1174.79,"PDPT 45:4","PDPT","IP_DAG","Orbi_1229",0,"Control","positive"
"89",935.713479315135,1175.525,"PDPT 44:0 +1O","PDPT","IP_DAG","Orbi_1229",744879.016991425,"Control","positive"
"90",938.817488833218,1191.275,"TAG 57:6","TAG","TAG","Orbi_1229",35581221.8006025,"Control","positive"
"91",946.791637659617,1222.67,"MGDG 45:0 +1O","MGDG","IP_DAG","Orbi_1229",3499792.47167665,"Control","positive"
"92",948.781092627383,1169.2,"UQ11:11","UQ11:11","ubiquinone","Orbi_1229",612043.418847655,"Control","positive"
"93",951.657637682676,1211.375,"S_DGCC 44:5 +3O","S_DGCC","IP_DAG","Orbi_1229",2225808.17382812,"Control","positive"
"94",951.687526732804,1172.55,"PDPT 47:5","PDPT","IP_DAG","Orbi_1229",180773.780077171,"Control","positive"
"95",954.848719472197,1252.98,"TAG 58:5","TAG","TAG","Orbi_1229",58680405.3464064,"Control","positive"
"96",960.80738301431,1252.98,"MGDG 46:0 +1O","MGDG","IP_DAG","Orbi_1229",12691065.8565128,"Control","positive"
"97",964.832845963891,1198.9,"TAG 59:7","TAG","TAG","Orbi_1229",8481106.87968752,"Control","positive"
"98",966.848738683635,1230.67,"TAG 59:6","TAG","TAG","Orbi_1229",12531060.0988671,"Control","positive"
"99",976.83304873368,1180.935,"TAG 60:8","TAG","TAG","Orbi_1229",40301749.9212391,"Control","positive"
"100",977.673334943026,1217.065,"S_DGCC 46:6 +3O","S_DGCC","IP_DAG","Orbi_1229",2113223.97507813,"Control","positive"
"101",1002.84866045018,1183.39,"TAG 62:9","TAG","TAG","Orbi_1229",18267327.6398438,"Control","positive"
"102",1024.81799037181,1244.12,"TAG 60:8 +3O","TAG","TAG","Orbi_1229",264111.360459176,"Control","positive"
"103",1052.82931001623,1163.67,"TAG 65:13 +1O","TAG","TAG","Orbi_1229",0,"Control","positive"
"104",1082.89479578444,1226.42,"TAG 64:7 +3O","TAG","TAG","Orbi_1229",0,"Control","positive"
"105",856.545595404316,989.5335,"SQDG 33:1 +2O","SQDG","IP_DAG","Orbi_1229",1319875.91349376,"Control","positive"
"106",876.586750222412,988.0315,"SQDG 37:3","SQDG","IP_DAG","Orbi_1229",1911701.22342383,"Control","positive"
"107",909.529193080922,989.534,"PDPT 41:8 +3O","PDPT","IP_DAG","Orbi_1229",16821303.27975,"Control","positive"
"108",608.561086887418,989.5355,"WaxEster 38:3 +2O","WaxEster","IP_DAG","Orbi_1229",2396070.86853124,"Control","positive"
"109",830.629967249979,989.5355,"TAG 50:11","TAG","TAG","Orbi_1229",8719456.39932335,"Control","positive"
"110",880.646013281734,989.5205,"TAG 54:14","TAG","TAG","Orbi_1229",10486073.7644371,"Control","positive"
"111",934.497234488821,989.533,"SQDG 40:11 +2O","SQDG","IP_DAG","Orbi_1229",339175.257101357,"Control","positive"
"112",840.707946079106,1085.86,"TAG 50:6","TAG","TAG","Orbi_1229",819394314.754163,"Control","positive"
"113",866.72353854319,1087.4,"TAG 52:7","TAG","TAG","Orbi_1229",682338228.282814,"Control","positive"
"114",580.603085794502,1065.735,"WaxEster 38:1","WaxEster","IP_DAG","Orbi_1229",1545272.09342447,"Control","positive"
"115",634.613697706308,1060.47,"WaxEster 41:3 +1O","WaxEster","IP_DAG","Orbi_1229",3859527.67479351,"Control","positive"
"116",765.600610093443,1058.4,"CoprostanolEsters 20:2 +4O","CoprostanolEsters","IP_MAG","Orbi_1229",5896617.79989243,"Control","positive"
"117",769.632040483539,1099.51,"CoprostanolEsters 20:0 +4O","CoprostanolEsters","IP_MAG","Orbi_1229",6656165.41918564,"Control","positive"
"118",779.616400787128,1069.18,"CoprostanolEsters 21:2 +4O","CoprostanolEsters","IP_MAG","Orbi_1229",1832846.74363605,"Control","positive"
"119",791.61642026114,1057.485,"CoprostanolEsters 22:3 +4O","CoprostanolEsters","IP_MAG","Orbi_1229",16147218.9525357,"Control","positive"
"120",793.632044997395,1079.79,"CoprostanolEsters 22:2 +4O","CoprostanolEsters","IP_MAG","Orbi_1229",25963678.8863195,"Control","positive"
"121",821.663458871033,1104.165,"CoprostanolEsters 24:2 +4O","CoprostanolEsters","IP_MAG","Orbi_1229",83544428.5559032,"Control","positive"
"122",826.692066515502,1077.02,"TAG 49:6","TAG","TAG","Orbi_1229",77844091.6039584,"Control","positive"
"123",838.692131667827,1063.55,"TAG 50:7","TAG","TAG","Orbi_1229",280182450.709687,"Control","positive"
"124",850.692351458653,1058.17,"TAG 51:8","TAG","TAG","Orbi_1229",37131596.5620703,"Control","positive"
"125",836.676703902693,1047.725,"TAG 50:8","TAG","TAG","Orbi_1229",155917422.466169,"Control","positive"
"126",852.70770870333,1077.52,"TAG 51:7","TAG","TAG","Orbi_1229",54299212.1977502,"Control","positive"
"127",854.723562825388,1099.81,"TAG 51:6","TAG","TAG","Orbi_1229",131606131.8615,"Control","positive"
"128",864.707989005186,1066.88,"TAG 52:8","TAG","TAG","Orbi_1229",432537956.928593,"Control","positive"
"129",868.739175336532,1113.105,"TAG 52:6","TAG","TAG","Orbi_1229",1496619636.18667,"Control","positive"
"130",862.692321438957,1052.21,"TAG 52:9","TAG","TAG","Orbi_1229",714909098.30125,"Control","positive"
"131",878.723665463888,1078.54,"TAG 53:8","TAG","TAG","Orbi_1229",41555504.5260938,"Control","positive"
"132",880.73910084018,1101.66,"TAG 53:7","TAG","TAG","Orbi_1229",74211283.0710005,"Control","positive"
"133",890.72363569016,1072.395,"TAG 54:9","TAG","TAG","Orbi_1229",513297693.518593,"Control","positive"
"134",892.7392295437,1089.405,"TAG 54:8","TAG","TAG","Orbi_1229",321744577.105973,"Control","positive"
"135",902.7236033738,1065.59,"TAG 55:10","TAG","TAG","Orbi_1229",79856272.5517577,"Control","positive"
"136",888.707915105353,1055.19,"TAG 54:10","TAG","TAG","Orbi_1229",601702931.532812,"Control","positive"
"137",904.73917928529,1081.73,"TAG 55:9","TAG","TAG","Orbi_1229",51704022.2495488,"Control","positive"
"138",906.754726346159,1102.13,"TAG 55:8","TAG","TAG","Orbi_1229",33327093.1747502,"Control","positive"
"139",914.723544777998,1058.17,"TAG 56:11","TAG","TAG","Orbi_1229",423123164.207656,"Control","positive"
"140",916.739184299834,1079.025,"TAG 56:10","TAG","TAG","Orbi_1229",1074811085.88,"Control","positive"
"141",886.692210754681,1037.45,"TAG 54:11","TAG","TAG","Orbi_1229",91766490.9669743,"Control","positive"
"142",940.739093721685,1063.055,"TAG 58:12","TAG","TAG","Orbi_1229",121735452.51,"Control","positive"
"143",944.770417573709,1096.84,"TAG 58:10","TAG","TAG","Orbi_1229",299078787.462,"Control","positive"
"144",912.707937282701,1039.885,"TAG 56:12","TAG","TAG","Orbi_1229",89932819.1010938,"Control","positive"
"145",942.754749053657,1079.54,"TAG 58:11","TAG","TAG","Orbi_1229",516241157.635418,"Control","positive"
"146",966.754810177915,1063.965,"TAG 60:13","TAG","TAG","Orbi_1229",34324208.8998048,"Control","positive"
"147",968.770388332347,1085.78,"TAG 60:12","TAG","TAG","Orbi_1229",107671104.60816,"Control","positive"
"148",936.656213456066,1058.005,"TAG 53:11 +4O","TAG","TAG","Orbi_1229",4420246.68206644,"Control","positive"
"149",940.854028951952,1093.57,"TAG 54:0 +2O","TAG","TAG","Orbi_1229",1807081.03809675,"Control","positive"
"150",970.786031063093,1100.37,"TAG 60:11","TAG","TAG","Orbi_1229",106354720.579501,"Control","positive"
"151",992.770570020867,1063.55,"TAG 62:14","TAG","TAG","Orbi_1229",14699948.9233594,"Control","positive"
"152",975.746397386356,1042.81,"PDPT 47:1 +1O","PDPT","IP_DAG","Orbi_1229",4230314.85719999,"Control","positive"
"153",964.739217787267,1045.79,"TAG 60:14","TAG","TAG","Orbi_1229",47023704.8442186,"Control","positive"
"154",994.786138296331,1085.86,"TAG 62:13","TAG","TAG","Orbi_1229",23349869.9153732,"Control","positive"
"155",977.762226088767,1060.52,"PDPT 47:0 +1O","PDPT","IP_DAG","Orbi_1229",3924982.27671051,"Control","positive"
"156",1048.83311789604,1113.39,"TAG 66:14","TAG","TAG","Orbi_1229",11468450.6673611,"Control","positive"
"157",566.587414905339,1045.795,"WaxEster 37:1","WaxEster","IP_DAG","Orbi_1229",293297.641630769,"Control","positive"
"158",582.582248891978,1051.705,"WaxEster 37:1 +1O","WaxEster","IP_DAG","Orbi_1229",3819407.50265869,"Control","positive"
"159",604.602776166709,1074.345,"WaxEster 40:3","WaxEster","IP_DAG","Orbi_1229",335895.377530098,"Control","positive"
"160",610.613620664946,1084.69,"WaxEster 39:1 +1O","WaxEster","IP_DAG","Orbi_1229",3607902.85669812,"Control","positive"
"161",620.597995592042,1048.78,"WaxEster 40:3 +1O","WaxEster","IP_DAG","Orbi_1229",14071122.2314609,"Control","positive"
"162",624.629202930831,1080.76,"WaxEster 40:1 +1O","WaxEster","IP_DAG","Orbi_1229",1892803.85216331,"Control","positive"
"163",630.618086339902,1070.845,"WaxEster 42:4","WaxEster","IP_DAG","Orbi_1229",176440.064795494,"Control","positive"
"164",632.633778261903,1110.915,"WaxEster 42:3","WaxEster","IP_DAG","Orbi_1229",890384.129589915,"Control","positive"
"165",636.629225504303,1087.65,"WaxEster 41:2 +1O","WaxEster","IP_DAG","Orbi_1229",1607847.97463226,"Control","positive"
"166",648.629312397371,1080.24,"WaxEster 42:3 +1O","WaxEster","IP_DAG","Orbi_1229",20672980.9345553,"Control","positive"
"167",652.624026705766,1078.15,"WaxEster 41:2 +2O","WaxEster","IP_DAG","Orbi_1229",731585.890983582,"Control","positive"
"168",654.640007446783,1073.08,"WaxEster 41:1 +2O","WaxEster","IP_DAG","Orbi_1229",845316.73729496,"Control","positive"
"169",660.629368876108,1064.38,"WaxEster 43:4 +1O","WaxEster","IP_DAG","Orbi_1229",60408230.8251855,"Control","positive"
"170",662.645054064672,1087.62,"WaxEster 43:3 +1O","WaxEster","IP_DAG","Orbi_1229",8943956.82544994,"Control","positive"
"171",666.639822049222,1106.79,"WaxEster 42:2 +2O","WaxEster","IP_DAG","Orbi_1229",17394957.2873877,"Control","positive"
"172",668.65563560148,1090.61,"WaxEster 42:1 +2O","WaxEster","IP_DAG","Orbi_1229",2553512.65300226,"Control","positive"
"173",682.671536793168,1110.47,"WaxEster 43:1 +2O","WaxEster","IP_DAG","Orbi_1229",1578027.69667969,"Control","positive"
"174",688.660511209337,1100.11,"WaxEster 45:4 +1O","WaxEster","IP_DAG","Orbi_1229",2143526.62500079,"Control","positive"
"175",727.482828670841,1044.46,"S_DGCC 30:3 +1O","S_DGCC","IP_DAG","Orbi_1229",32725037.3500782,"Control","positive"
"176",638.644688852628,1099.32,"WaxEster 41:1 +1O","WaxEster","IP_DAG","Orbi_1229",763533.260132217,"Control","positive"
"177",848.682330925774,1109.345,"MGDG 38:0 +1O","MGDG","IP_DAG","Orbi_1229",64066060.9718748,"Control","positive"
"178",850.68853621832,1108.4,"PA 44:0 +1O","PA","IP_DAG","Orbi_1229",3980026.16610242,"Control","positive"
"179",876.707980649876,1060.92,"TAG 53:9","TAG","TAG","Orbi_1229",70239973.1429296,"Control","positive"
"180",894.754718637723,1113.53,"TAG 54:7","TAG","TAG","Orbi_1229",520378343.63275,"Control","positive"
"181",901.599259479446,1048.76,"PDPT 41:4 +2O","PDPT","IP_DAG","Orbi_1229",2574404.05195874,"Control","positive"
"182",901.71661094167,1113.14,"S_DGCC 42:0 +1O","S_DGCC","IP_DAG","Orbi_1229",8012132.43428572,"Control","positive"
"183",905.638098803151,1108.4,"S_DGCC 39:1 +4O","S_DGCC","IP_DAG","Orbi_1229",1271614.93989257,"Control","positive"
"184",926.723668840995,1054.27,"TAG 57:12","TAG","TAG","Orbi_1229",13239165.8232422,"Control","positive"
"185",927.73177132365,1113.845,"S_DGCC 44:1 +1O","S_DGCC","IP_DAG","Orbi_1229",2611793.2223444,"Control","positive"
"186",928.739358263905,1069.655,"TAG 57:11","TAG","TAG","Orbi_1229",50373965.5601784,"Control","positive"
"187",938.723493579379,1042.575,"TAG 58:13","TAG","TAG","Orbi_1229",47060477.52375,"Control","positive"
"188",956.770211767249,1088.83,"TAG 59:11","TAG","TAG","Orbi_1229",37820352.5636807,"Control","positive"
"189",962.744642168136,1051.06,"TAG 57:10 +2O","TAG","TAG","Orbi_1229",1815420.48515626,"Control","positive"
"190",980.771690507409,1076.755,"TAG 61:13","TAG","TAG","Orbi_1229",2496281.3710289,"Control","positive"
"191",981.699260733552,1047.69,"PDPT 48:5 +1O","PDPT","IP_DAG","Orbi_1229",908697.991134644,"Control","positive"
"192",981.777467620086,1079.025,"S_DGCC 48:2 +1O","S_DGCC","IP_DAG","Orbi_1229",2453182.55287497,"Control","positive"
"193",983.759579242164,1109.055,"S_DGCC 47:2 +2O","S_DGCC","IP_DAG","Orbi_1229",404855.298510075,"Control","positive"
"194",987.746986756909,1105.01,"PDPT 48:2 +1O","PDPT","IP_DAG","Orbi_1229",920511.498416901,"Control","positive"
"195",996.801828851903,1106.04,"TAG 62:12","TAG","TAG","Orbi_1229",23793881.0966562,"Control","positive"
"196",997.766840726518,1104.66,"PDPT 50:3","PDPT","IP_DAG","Orbi_1229",362557.133007109,"Control","positive"
"197",997.811098621381,1066.51,"S_DGCC 49:1 +1O","S_DGCC","IP_DAG","Orbi_1229",8671530.7645813,"Control","positive"
"198",1001.76156287402,1043.45,"PDPT 49:2 +1O","PDPT","IP_DAG","Orbi_1229",2916597.87526039,"Control","positive"
"199",1005.76574847462,1046.245,"S_DGCC 46:0 +4O","S_DGCC","IP_DAG","Orbi_1229",2929801.08893746,"Control","positive"
"200",1012.81594707337,1100.43,"TAG 59:7 +3O","TAG","TAG","Orbi_1229",3620302.36208439,"Control","positive"
"201",1016.77050436844,1048.12,"TAG 64:16","TAG","TAG","Orbi_1229",9807545.74416161,"Control","positive"
"202",1018.7860388658,1063.485,"TAG 64:15","TAG","TAG","Orbi_1229",7586768.57511158,"Control","positive"
"203",1020.80190914606,1085.435,"TAG 64:14","TAG","TAG","Orbi_1229",12219881.581005,"Control","positive"
"204",1033.79689712222,1064.76,"S_DGCC 48:0 +4O","S_DGCC","IP_DAG","Orbi_1229",239900.93421793,"Control","positive"
"205",1040.77055820638,1046.94,"TAG 66:18","TAG","TAG","Orbi_1229",6761042.95556635,"Control","positive"
"206",1042.78658004775,1055.19,"TAG 66:17","TAG","TAG","Orbi_1229",3907379.77462496,"Control","positive"
"207",1050.77410863001,1039.39,"TAG 64:15 +2O","TAG","TAG","Orbi_1229",2540989.48125002,"Control","positive"
"208",1076.78906616612,1037.28,"TAG 66:16 +2O","TAG","TAG","Orbi_1229",1908729.87708335,"Control","positive"
"209",1136.88546108523,1109.41,"TAG 70:14 +2O","TAG","TAG","Orbi_1229",2772216.81185423,"Control","positive"
"210",870.754895973618,1139.92,"TAG 52:5","TAG","TAG","Orbi_1229",2201232138.35557,"Control","positive"
"211",896.770493047194,1142.46,"TAG 54:6","TAG","TAG","Orbi_1229",1298566169.945,"Control","positive"
"212",922.786068677789,1142.8,"TAG 56:7","TAG","TAG","Orbi_1229",337153287.11575,"Control","positive"
"213",933.668148539441,1140.07,"S_DGCC 41:1 +4O","S_DGCC","IP_DAG","Orbi_1229",3444484.04701172,"Control","positive"
"214",666.676142151028,1138.52,"WaxEster 43:1 +1O","WaxEster","IP_DAG","Orbi_1229",820220.173441768,"Control","positive"
"215",704.691778432441,1136.94,"WaxEster 46:3 +1O","WaxEster","IP_DAG","Orbi_1229",953340.227073566,"Control","positive"
"216",1062.87042878714,1140.65,"TAG 64:9 +2O","TAG","TAG","Orbi_1229",6697942.27306251,"Control","positive"
"217",959.684232003647,1141.965,"S_DGCC 43:2 +4O","S_DGCC","IP_DAG","Orbi_1229",1200332.82953194,"Control","positive"
"218",975.652301878948,956.325,"PDPT 48:8 +1O","PDPT","IP_DAG","Orbi_1229",895417.241843749,"Control","positive"
"219",802.598788928768,958.096,"TAG 48:11","TAG","TAG","Orbi_1229",2633585.67929487,"Control","positive"
"220",666.582655400446,959.316,"WaxEster 44:8 +1O","WaxEster","IP_DAG","Orbi_1229",3098618.08161068,"Control","positive"
"221",970.595698033121,956.709,"DGDG 32:2 +4O","DGDG","IP_DAG","Orbi_1229",420425.979794531,"Control","positive"
"222",274.201350014577,3.35803,"MAG 11:2","MAG","IP_MAG","Orbi_1229",118498.522153208,"Control","positive"
"223",197.153748848439,3.296875,"PUA 12:2 +1O","PUA","PUA","Orbi_1229",620808.035794244,"Control","positive"
"224",316.175580814773,132.286,"MAG 12:4 +2O","MAG","IP_MAG","Orbi_1229",1110544.55854519,"Control","positive"
"225",619.344142421159,138.729,"PDPT 23:3","PDPT","IP_DAG","Orbi_1229",301824.529423267,"Control","positive"
"226",679.436435900335,461.019,"PDPT 27:1","PDPT","IP_DAG","Orbi_1229",1805802.28020264,"Control","positive"
"227",693.452228916095,460.978,"PDPT 28:1","PDPT","IP_DAG","Orbi_1229",2422202.56025293,"Control","positive"
