"","peakgroup_mz","peakgroup_mzmin","peakgroup_mzmax","peakgroup_rt","peakgroup_rtmin","peakgroup_rtmax","npeaks","mzXML_pos","Orbi_1129","Orbi_1130","Orbi_1131","Orbi_1132","Orbi_1133","Orbi_1134","Orbi_1135","Orbi_1136","xcms_peakgroup","isotopes","CAMERA_pseudospectrum","LOBdbase_frag_ID","LOBdbase_exact_parent_neutral_mass","LOBdbase_mz","lipid_class","species","major_adduct","FA_total_no_C","FA_total_no_DB","degree_oxidation","elem_formula","compound_name","C1","C1x","C2a","C2b","C3c","C3f","C3r","C4","C5","C6a","C6b","casecodes","LOBdbase_ppm_match","match_ID"
"1",568.29633493989,568.296287490219,568.296387921942,83.6579275019995,80.6829887795391,84.4966388664206,8,8,49591386962.0735,47984567560.5247,26093998060.6238,43454830286.733,51469422818.8513,51957669222.8782,52794195887.0413,50545822129.8171,3273,"",1,92506,550.26254174,568.29636733,"IP_MAG","LMGDG","[M+NH4]+",16,3,4,"C25H42O13","LMGDG 16:3 +4O",0,0,0,1,0,0,0,0,0,0,0,"C2b",0.0569951035049265,1
"7",526.277222240265,526.172054787443,526.278053578173,83.732188450486,81.261938679531,178.069084821733,10,8,20855815.2680956,18253481.2765805,9141993.35304764,15708079.6188135,19315738.3766694,23479140.6574877,23570217.3739359,22477582.9604538,2834,"",1,47050,508.24373435,526.27755994,"IP_DAG","PA","[M+NH4]+",20,2,2,"C23H41O10P1","PA 20:2 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",0.641676106085652,2
"71",526.277222240265,526.172054787443,526.278053578173,83.732188450486,81.261938679531,178.069084821733,10,8,20855815.2680956,18253481.2765805,9141993.35304764,15708079.6188135,19315738.3766694,23479140.6574877,23570217.3739359,22477582.9604538,2834,"",1,48571,508.24373435,526.27755994,"IP_MAG","LPA","[M+NH4]+",20,3,3,"C23H41O10P1","LPA 20:3 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",0.641676106085652,3
"72",526.277222240265,526.172054787443,526.278053578173,83.732188450486,81.261938679531,178.069084821733,10,8,20855815.2680956,18253481.2765805,9141993.35304764,15708079.6188135,19315738.3766694,23479140.6574877,23570217.3739359,22477582.9604538,2834,"",1,56108,525.27028348,526.27755994,"IP_MAG","LPE","[M+H]+",18,2,3,"C23H44N1O10P1","LPE 18:2 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",0.641676106085652,4
"73",526.277222240265,526.172054787443,526.278053578173,83.732188450486,81.261938679531,178.069084821733,10,8,20855815.2680956,18253481.2765805,9141993.35304764,15708079.6188135,19315738.3766694,23479140.6574877,23570217.3739359,22477582.9604538,2834,"",1,74038,525.27028348,526.27755994,"IP_MAG","LPC","[M+H]+",15,2,3,"C23H44N1O10P1","LPC 15:2 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",0.641676106085652,5
"25",712.338694653614,712.338602173383,712.338806316848,84.5495579289345,83.2133963596999,87.0835103265714,8,8,127143121.79935,139058128.346452,75569713.1415435,114890670.652449,127482928.960028,118907422.394925,121446447.007169,109554182.756096,4842,"[499][M]+",1,26160,694.30480054,712.33862613,"IP_MAG","LDGDG","[M+NH4]+",16,4,3,"C31H50O17","LDGDG 16:4 +3O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.0961952800952963,6
"40",681.343688192582,681.343572295113,681.343836427349,86.9743246353455,86.1311876613952,89.6429527954892,8,8,45566344.2524114,53905336.0758798,42867968.4650266,48460876.0173595,49349490.5289314,45206986.6282172,45239837.2030292,45402042.7496169,4513,"[448][M]+",1,118011,680.3359203,681.34319676,"IP_DAG","PDPT","[M+H]+",24,3,3,"C32H57O11P1S1","PDPT 24:3 +3O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.721270256503181,7
"112",394.243640795378,394.186695718176,394.278887545777,110.099686669952,86.5429362349656,152.122349908483,19,8,14371474.3353747,13621953.3077083,6008802.24307566,12859139.3091929,13531313.8259208,15000870.0816563,17113016.5896776,17271627.5962165,1747,"[86][M]+",3,45454,376.20971824,394.24354383,"IP_MAG","MAG","[M+NH4]+",15,2,4,"C18H32O8","MAG 15:2 +4O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.24595298977506,8
"16",754.423754966254,754.422283768448,754.427428071321,116.622029103326,112.658574650821,119.617353379975,5,5,142527.665282507,411661.575179553,108544.825538813,193302.272330261,177531.999207764,135322.429015137,236271.269935981,214010.009627895,5252,"",3,18950,736.38813632,754.42196191,"IP_DAG","DGDG","[M+NH4]+",20,2,1,"C35H60O16","DGDG 20:2 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-2.37672860038774,9
"161",754.423754966254,754.422283768448,754.427428071321,116.622029103326,112.658574650821,119.617353379975,5,5,142527.665282507,411661.575179553,108544.825538813,193302.272330261,177531.999207764,135322.429015137,236271.269935981,214010.009627895,5252,"",3,26555,736.38813632,754.42196191,"IP_MAG","LDGDG","[M+NH4]+",20,3,2,"C35H60O16","LDGDG 20:3 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-2.37672860038774,10
"32",414.247940756188,414.14500965385,414.250135651979,116.136879541962,19.839009969116,182.041120871248,14,7,154623.102044075,556394.026482257,1076716.57497766,671180.285242989,244985.318862031,603180.094119605,75053.7806528321,419641.186712565,1892,"",3,45937,396.21480362,414.24862921,"IP_MAG","MAG","[M+NH4]+",18,5,3,"C21H32O7","MAG 18:5 +3O",1,0,0,0,0,0,0,0,0,0,0,"C1",1.66193383156324,11
"34",418.243950024356,418.187154521464,418.262240367229,111.685502782286,77.6423421480861,125.520235086513,12,6,5730545.0560908,2992828.03298753,399675.852560171,589347.279313721,470198.213295743,713531.880303166,638782.735696176,767791.449793994,1916,"",3,17274,417.23626737,418.24354383,"IP_MAG","LDGCC","[M+H]+",10,2,1,"C20H35N1O8","LDGCC 10:2 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.971190977248279,12
"341",418.243950024356,418.187154521464,418.262240367229,111.685502782286,77.6423421480861,125.520235086513,12,6,5730545.0560908,2992828.03298753,399675.852560171,589347.279313721,470198.213295743,713531.880303166,638782.735696176,767791.449793994,1916,"",3,33829,417.23626737,418.24354383,"IP_MAG","LDGTS_DGTA","[M+H]+",10,2,2,"C20H35N1O8","LDGTS_DGTA 10:2 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.971190977248279,13
"43",464.249151520977,464.212665128036,464.300925608576,114.129082774086,86.7482657881984,193.323237617068,37,8,8286409.59564046,58646497.5216225,601644.326588414,1611036.94881843,2733777.44797146,83794.470375,195458.830433634,11771791.1348171,2272,"",3,17409,463.24174669,464.24902315,"IP_MAG","LDGCC","[M+H]+",11,2,3,"C21H37N1O10","LDGCC 11:2 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.276513188070402,14
"431",464.249151520977,464.212665128036,464.300925608576,114.129082774086,86.7482657881984,193.323237617068,37,8,8286409.59564046,58646497.5216225,601644.326588414,1611036.94881843,2733777.44797146,83794.470375,195458.830433634,11771791.1348171,2272,"",3,33964,463.24174669,464.24902315,"IP_MAG","LDGTS_DGTA","[M+H]+",11,2,4,"C21H37N1O10","LDGTS_DGTA 11:2 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.276513188070402,15
"432",464.249151520977,464.212665128036,464.300925608576,114.129082774086,86.7482657881984,193.323237617068,37,8,8286409.59564046,58646497.5216225,601644.326588414,1611036.94881843,2733777.44797146,83794.470375,195458.830433634,11771791.1348171,2272,"",3,92141,446.21519756,464.24902315,"IP_MAG","LMGDG","[M+NH4]+",12,3,1,"C21H34O10","LMGDG 12:3 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.276513188070402,16
"46",518.281250983685,518.190987825171,518.295426839398,116.667804030304,75.4709957130136,140.292646652371,13,6,796838.678358377,812554.077112256,393097.745537843,1224062.35113407,660152.825291319,1420658.67323844,436158.854696994,846000.491532715,2754,"",3,92081,500.24689166,518.28071725,"IP_MAG","LMGDG","[M+NH4]+",12,0,4,"C21H40O13","LMGDG 12:0 +4O",1,0,0,0,0,0,0,0,0,0,0,"C1",-1.02981582714693,17
"48",494.2596546588,494.156927882369,494.280211163197,110.407742591764,75.2464726670198,119.609551896563,11,7,1274857.43314635,1456916.83795593,198901.577275543,1161684.61757567,166375.119174805,1060788.80420666,304849.016216471,1278564.82662355,2530,"",3,17489,493.25231139,494.25958785,"IP_MAG","LDGCC","[M+H]+",12,2,4,"C22H39N1O11","LDGCC 12:2 +4O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.135169457588634,18
"53",410.254140301791,410.097009380692,410.274376919543,110.220497265453,86.384626977751,155.086574847543,19,8,600675.582475781,2705498.34963379,117238.345794189,712084.975675085,523946.49386613,572078.082608379,255526.814236084,446691.543156811,1857,"",3,34069,409.24643813,410.25371459,"IP_MAG","LDGTS_DGTA","[M+H]+",12,4,0,"C22H35N1O6","LDGTS_DGTA 12:4",1,0,0,0,0,0,0,0,0,0,0,"C1",-1.03767930777895,19
"54",434.23839823944,434.221632343659,434.286797745353,111.128604838418,92.2237513082285,166.857996452653,21,8,2566473.42015248,183638.861794502,497376.499835956,3010638.07988338,3446006.19323461,113889.728606445,4165164.67047166,1910813.41183887,2052,"[108][M]+",3,17279,433.23118199,434.23845845,"IP_MAG","LDGCC","[M+H]+",10,2,2,"C20H35N1O9","LDGCC 10:2 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",0.138657824931198,20
"541",434.23839823944,434.221632343659,434.286797745353,111.128604838418,92.2237513082285,166.857996452653,21,8,2566473.42015248,183638.861794502,497376.499835956,3010638.07988338,3446006.19323461,113889.728606445,4165164.67047166,1910813.41183887,2052,"[108][M]+",3,33834,433.23118199,434.23845845,"IP_MAG","LDGTS_DGTA","[M+H]+",10,2,3,"C20H35N1O9","LDGTS_DGTA 10:2 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",0.138657824931198,21
"102",622.273644494466,622.27072958966,622.275837249565,113.628561858942,110.099686669952,161.289626409292,5,4,515359.914684082,7340955.708474,5762580.83282055,10409221.5311331,7149701.78206492,533160.384967698,765598.20453771,841398.736569727,3879,"",3,83874,604.24009175,622.27391734,"IP_MAG","LSQDG","[M+NH4]+",15,1,4,"C24H44O15S1","LSQDG 15:1 +4O",1,0,0,0,0,0,0,0,0,0,0,"C1",0.438465323333635,22
"110",574.297799382471,574.294911604313,574.301097809157,116.667804030304,113.397015796108,119.609551896563,5,5,2568243.73890015,24291808.8944447,24577537.1549551,1204645.72113633,26721798.3440323,2806306.75880747,4290406.60354257,4914910.63904862,3359,"",3,65868,556.26486375,574.29868934,"IP_MAG","LPG","[M+NH4]+",18,2,3,"C24H45O12P1","LPG 18:2 +3O",1,0,0,0,0,0,0,0,0,0,0,"C1",1.54964227747173,23
"130",760.396399271667,760.389841104326,760.398567039168,117.651740775658,101.26262845197,121.620820357994,8,7,1533707.62247352,2847409.39332361,1882444.5952856,2074005.53008705,1699185.89247018,1921466.70292188,2441230.89762816,1286312.69992767,5310,"",3,26315,742.36231548,760.39614107,"IP_MAG","LDGDG","[M+NH4]+",18,2,4,"C33H58O18","LDGDG 18:2 +4O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.3395620428879,24
"115",628.587525389642,628.52773509594,628.614106905874,1021.91322708887,960.375557055104,1056.48958757393,25,8,1555692.16887451,2410164.28228417,1414637.44703223,1500454.73199512,2098768.06783353,1732144.53664843,1795485.24984036,2313459.46829191,3942,"",4,4044,610.55362606,628.58745165,"IP_DAG","WaxEster","[M+NH4]+",38,1,3,"C38H74O5","WaxEster 38:1 +3O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.117310075992111,25
"6",694.613398838222,694.566049833969,694.671162951188,1021.91322708887,964.290077348995,1138.66707381729,27,8,2596842.82484199,2091171.61603391,313695.023039062,1219246.81651088,1758502.08399532,651414.801569013,1192750.28077885,6691099.11730771,4648,"",4,6762,676.5794469,694.61327249,"IP_DAG","WaxEster","[M+NH4]+",46,8,1,"C46H76O3","WaxEster 46:8 +1O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.18189721822929,26
"117",980.278487147777,980.278381204825,980.278545063974,1297.77031097519,1295.86075683736,1301.17618887907,8,8,23967701.7985867,22730248.8413814,16808513.4728587,18898957.5334517,16873687.6051758,16104772.6524609,24324631.2379972,25777609.9700923,7349,"[914][M]+",5,133259,962.24428755,980.27811314,"PDMS","PDMS13","[M+NH4]+",NA,NA,0,"C26H78O13Si13","PDMS13",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.381532313956338,27
"119",954.598203603473,954.431528671968,954.639049274867,983.816564828085,941.002035368991,999.890192429333,19,8,1384601.79709733,1671356.54585241,1158370.41884473,1637613.16571485,1791845.89222949,1843961.28866882,14209352.2713255,1364196.90166667,7162,"",6,20860,936.56576652,954.59959211,"IP_DAG","DGDG","[M+NH4]+",32,2,3,"C47H84O18","DGDG 32:2 +3O",1,0,0,0,1,0,0,0,0,0,0,"C1; C3c",1.45454339003831,28
"17",954.598203603473,954.431528671968,954.639049274867,983.816564828085,941.002035368991,999.890192429333,19,8,1384601.79709733,1671356.54585241,1158370.41884473,1637613.16571485,1791845.89222949,1843961.28866882,14209352.2713255,1364196.90166667,7162,"",6,80766,936.56326411,954.5970897,"IP_DAG","SQDG","[M+NH4]+",42,7,1,"C51H84O13S1","SQDG 42:7 +1O",1,0,0,0,1,0,0,0,0,0,0,"C1; C3c",-1.16688337437411,29
"342",716.634834376998,716.559288025749,716.678141854651,981.413745574861,952.023147914702,1101.91494738231,26,8,1696754.45599365,2295646.27238387,718046.37292544,1847033.57234074,1883312.31727156,2293506.14511553,3454337.62017301,4967934.96092102,4898,"",6,10334,698.60018236,716.63400795,"IP_MAG","CholesterolEsters","[M+NH4]+",22,5,0,"C49H78O2","CholesterolEsters 22:5",1,0,0,0,0,0,0,0,0,0,0,"C1",-1.15320650290903,30
"38",706.582254812446,706.541815472296,706.618530133693,983.138897964163,910.821148390995,1033.46916987912,31,8,2092270.39552412,3299667.27891867,658764.461782768,2640584.07457431,3327535.13188894,2029306.44242344,1950989.91642334,3064564.03199502,4786,"",6,39434,688.54893462,706.58276021,"IP_DAG","DAG","[M+NH4]+",36,0,4,"C39H76O9","DAG 36:0 +4O",1,0,0,0,0,0,0,0,0,0,0,"C1",0.715270146051925,31
"42",864.574370793507,864.541742539587,864.661024590312,983.816564828085,957.065895133265,1021.60304901818,25,8,2924585.7624315,3811119.76571483,1599813.27327149,3250332.97080078,3377975.85173012,3114709.7374107,4829063.39303133,1438629.2890319,6349,"",6,62430,846.54108587,864.57491146,"IP_DAG","PG","[M+NH4]+",42,8,0,"C48H79O10P1","PG 42:8",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",0.625355287966865,32
"421",864.574370793507,864.541742539587,864.661024590312,983.816564828085,957.065895133265,1021.60304901818,25,8,2924585.7624315,3811119.76571483,1599813.27327149,3250332.97080078,3377975.85173012,3114709.7374107,4829063.39303133,1438629.2890319,6349,"",6,70908,863.567635,864.57491146,"IP_DAG","PC","[M+H]+",40,7,2,"C48H82N1O10P1","PC 40:7 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",0.625355287966865,33
"47",888.618819468412,888.570149791397,888.64693284176,984.551926551518,973.694650717338,1023.15776702461,19,8,13215456.6477693,9096644.39895615,541119.004236111,10788829.9255928,1486399.25781519,10850088.8256961,1900775.1147316,7843541.14010991,6579,"",6,60984,870.58334467,888.61717026,"IP_DAG","PG","[M+NH4]+",38,0,4,"C44H87O14P1","PG 38:0 +4O",1,0,0,0,1,0,0,0,0,0,0,"C1; C3c",-1.85592678936717,34
"471",888.618819468412,888.570149791397,888.64693284176,984.551926551518,973.694650717338,1023.15776702461,19,8,13215456.6477693,9096644.39895615,541119.004236111,10788829.9255928,1486399.25781519,10850088.8256961,1900775.1147316,7843541.14010991,6579,"",6,89816,870.5857141,888.61953969,"IP_DAG","MGDG","[M+NH4]+",42,8,1,"C51H82O11","MGDG 42:8 +1O",1,0,0,0,1,0,0,0,0,0,0,"C1; C3c",0.810494881215842,35
"50",1020.72738087348,1020.70460011213,1020.77169493666,985.530097996656,942.956733606197,1001.26963122146,18,8,798732.539339846,6912869.30230275,1130953.44899349,5711316.09901954,6180773.79104166,6029432.98726924,7567050.90510428,681570.762490627,7596,"",6,107480,1002.69487072,1020.72869631,"TAG","TAG","[M+NH4]+",62,16,2,"C65H94O8","TAG 62:16 +2O",1,0,0,0,0,0,0,0,0,0,0,"C1",1.28872297245231,36
"123",768.707979666145,768.698823382355,768.744627310798,1164.2040587869,1126.95288754447,1221.72274972119,20,8,23982265.1047159,24324489.7323341,17944851.4091921,25555006.9830309,31083218.3391904,28497295.218574,40311253.9424858,37653905.6403875,5401,"[586][M]+",7,42318,750.67374132,768.70756691,"IP_DAG","DAG","[M+NH4]+",44,1,1,"C47H90O6","DAG 44:1 +1O",0,0,1,0,0,1,0,0,0,0,0,"C2a; C3f",-0.536948200821845,37
"27",768.707979666145,768.698823382355,768.744627310798,1164.2040587869,1126.95288754447,1221.72274972119,20,8,23982265.1047159,24324489.7323341,17944851.4091921,25555006.9830309,31083218.3391904,28497295.218574,40311253.9424858,37653905.6403875,5401,"[586][M]+",7,97806,750.67374132,768.70756691,"TAG","TAG","[M+NH4]+",44,0,0,"C47H90O6","TAG 44:0",0,0,1,0,0,1,0,0,0,0,0,"C2a; C3f",-0.536948200821845,38
"12",860.641025220471,860.636534557305,860.656941498948,1164.70956494315,1162.79408923642,1209.46681339092,13,7,1177667.58566686,931155.312630206,407764.867726565,1009821.135,962495.010000006,1256412.7811206,1215435.74757263,1312953.46338136,6318,"",7,32294,859.63260475,860.63988121,"IP_DAG","DGTS_DGTA","[M+H]+",44,10,0,"C54H85N1O7","DGTS_DGTA 44:10",1,0,0,0,0,0,0,0,0,0,0,"C1",-1.32925570321376,39
"18",910.768951660664,910.671932097843,910.849174124892,1162.14085376807,1110.37739979956,1245.89615289539,38,8,3286666.7620703,175424.110312501,9809377.96728365,13678594.2691958,4640739.71147639,4206457.15853319,260852.00720117,4787355.01321615,6793,"",7,15524,909.76328471,910.77056117,"IP_DAG","DGCC","[M+H]+",44,1,1,"C54H103N1O9","DGCC 44:1 +1O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",1.7671951694345,40
"181",910.768951660664,910.671932097843,910.849174124892,1162.14085376807,1110.37739979956,1245.89615289539,38,8,3286666.7620703,175424.110312501,9809377.96728365,13678594.2691958,4640739.71147639,4206457.15853319,260852.00720117,4787355.01321615,6793,"",7,32079,909.76328471,910.77056117,"IP_DAG","DGTS_DGTA","[M+H]+",44,1,2,"C54H103N1O9","DGTS_DGTA 44:1 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",1.7671951694345,41
"322",798.735055942092,798.666493774408,798.745883174719,1163.40983332413,1094.16248030708,1208.90819842235,26,8,1173043.55254884,1086536.19626563,576695.094531256,1129209.58744873,1164022.98813388,966308.578028732,1312081.32068918,1267632.6591976,5705,"",7,10522,780.69956216,798.73338775,"IP_MAG","CholesterolEsters","[M+NH4]+",25,1,2,"C52H92O4","CholesterolEsters 25:1 +2O",1,0,0,0,0,0,0,0,0,0,0,"C1",-2.08854683874288,42
"44",894.754820606353,894.700786539694,894.83950931656,1161.47930819174,1114.04892410383,1252.45970904338,29,8,4200395.58909039,4413838.79488404,4205012.88358724,4954687.57438618,4476198.33483463,4667092.49658203,5409971.35987109,4796837.52773924,6641,"",7,102741,876.72069156,894.75451715,"TAG","TAG","[M+NH4]+",54,7,0,"C57H96O6","TAG 54:7",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.33915040027562,43
"124",832.629989595777,832.460428400304,832.645449490697,963.844082626052,951.260993324281,1023.15776702461,22,8,9263393.72903115,9484376.72268067,5099478.57931507,10422722.8440108,10335479.5197166,9029023.86357696,11033541.7027949,10894228.6574828,6032,"",8,43319,814.59588486,832.62971045,"IP_DAG","DAG","[M+NH4]+",46,7,4,"C49H82O9","DAG 46:7 +4O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.335258006475883,44
"5",832.629989595777,832.460428400304,832.645449490697,963.844082626052,951.260993324281,1023.15776702461,22,8,9263393.72903115,9484376.72268067,5099478.57931507,10422722.8440108,10335479.5197166,9029023.86357696,11033541.7027949,10894228.6574828,6032,"",8,98877,814.59588486,832.62971045,"TAG","TAG","[M+NH4]+",46,6,3,"C49H82O9","TAG 46:6 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.335258006475883,45
"125",1136.88593849621,1136.88362626257,1136.88651408108,1111.50342339413,1109.52468840549,1113.60138335089,8,8,2070193.74397267,2024014.97947115,760451.778946531,2048939.20036399,2391288.01299968,2059895.64637074,2486233.18944011,2266333.52968098,8201,"[1103][M]+",9,111960,1118.85137152,1136.88519711,"TAG","TAG","[M+NH4]+",70,14,2,"C73H114O8","TAG 70:14 +2O",0,0,0,1,0,0,0,0,0,0,0,"C2b",-0.652120561118631,46
"2",650.644864369424,650.644664435554,650.644906982301,1112.64861785714,1111.30942720216,1113.60138335089,7,7,1710416.53113903,3447640.72672362,817325.413237995,1781735.1640191,3281067.39986689,1306699.19981585,2217761.11079528,2342103.29543679,4174,"[384][M]+",9,5292,632.61074706,650.64457265,"IP_DAG","WaxEster","[M+NH4]+",42,2,1,"C42H80O3","WaxEster 42:2 +1O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.448354502320275,47
"8",890.671803798549,890.564780828863,890.729320402,1121.88329060898,1112.45731927185,1203.17359086762,16,8,8925248.80039717,8287161.35005077,8726004.51190013,10097899.8002962,9319703.11151952,8666212.90185548,8841042.64430439,9690477.78216406,6601,"",9,15104,889.66429885,890.67157531,"IP_DAG","DGCC","[M+H]+",42,5,2,"C52H91N1O10","DGCC 42:5 +2O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.256535131291856,48
"81",890.671803798549,890.564780828863,890.729320402,1121.88329060898,1112.45731927185,1203.17359086762,16,8,8925248.80039717,8287161.35005077,8726004.51190013,10097899.8002962,9319703.11151952,8666212.90185548,8841042.64430439,9690477.78216406,6601,"",9,31659,889.66429885,890.67157531,"IP_DAG","DGTS_DGTA","[M+H]+",42,5,3,"C52H91N1O10","DGTS_DGTA 42:5 +3O",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.256535131291856,49
"82",890.671803798549,890.564780828863,890.729320402,1121.88329060898,1112.45731927185,1203.17359086762,16,8,8925248.80039717,8287161.35005077,8726004.51190013,10097899.8002962,9319703.11151952,8666212.90185548,8841042.64430439,9690477.78216406,6601,"",9,116325,889.66429885,890.67157531,"IP_DAG","BLL","[M+H]+",42,4,0,"C52H91N1O10","BLL 42:4",1,0,0,0,0,1,0,0,0,0,0,"C1; C3f",-0.256535131291856,50
"185",804.708068475521,804.699240502623,804.783818999815,1112.64861785714,1086.71617581995,1176.75273449648,13,8,9778642.28761559,9820547.92720537,6415317.64240057,11456557.1553711,11499330.6395898,10118125.2145833,14450605.8990235,14607914.5822535,5773,"[649][M]+",9,10390,786.67374132,804.70756691,"IP_MAG","CholesterolEsters","[M+NH4]+",23,0,4,"C50H90O6","CholesterolEsters 23:0 +4O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.623289182059491,51
"272",1048.83348046795,1048.82177914638,1048.83411377133,1112.45731927185,1078.00890188604,1112.89032133301,5,4,991328.743449046,856350.1890625,371675.454320909,1943931.18620607,3206756.98426073,759163.960734367,1045600.23426678,1991936.37449668,7765,"",9,109706,1030.79894196,1048.83276755,"TAG","TAG","[M+NH4]+",66,14,0,"C69H106O6","TAG 66:14",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.67972508915349,52
"128",1102.99546176044,1102.9947956171,1102.9956003488,1450.28275711555,1445.96243497525,1452.80860884012,7,7,2134518.41743924,2681454.01053771,1326087.34754831,2720505.54547917,3870650.1712378,2823725.26294643,4205924.01193266,3217980.26637451,8051,"[1056][M]+",11,109335,1084.96092208,1102.99474767,"TAG","TAG","[M+NH4]+",66,3,2,"C69H128O8","TAG 66:3 +2O",0,0,0,1,0,0,0,0,0,0,0,"C2b",-0.647410557688871,53
"129",787.478182250323,787.440374615354,787.478243743978,467.642134037159,466.100503289626,484.009401036092,4,4,188378.316364152,33660.8108965646,38378.4466929201,177266.075786133,159680.175868071,198425.813748047,297573.86962235,71556.0104484375,5593,"",12,119313,786.47168564,787.4789621,"IP_DAG","PDPT","[M+H]+",30,0,4,"C38H75O12P1S1","PDPT 30:0 +4O",1,0,0,0,0,0,0,0,0,0,0,"C1",0.990311760356712,54
"136",510.488324098846,510.451286437824,510.488434573885,855.996639429319,831.219010091988,902.222675303699,23,8,1667524.11887439,1627257.58356397,759861.815934499,1659126.40088379,1662563.90257531,74325.2745296878,2186446.55004818,1638120.43684058,2684,"",13,2352,492.45424626,510.48807185,"IP_DAG","WaxEster","[M+NH4]+",32,2,1,"C32H60O3","WaxEster 32:2 +1O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.494132693130753,55
"510",558.486707806059,558.483607150751,558.509747911684,855.817386379585,847.023574266832,857.994338106767,9,6,1798560.81994778,2507536.16509852,1036183.71894105,1829711.80221545,1611624.93907168,2219333.12521733,2663349.79886538,3544419.38575941,3172,"[247][M]+",13,3582,540.45424626,558.48807185,"IP_DAG","WaxEster","[M+NH4]+",36,6,1,"C36H60O3","WaxEster 36:6 +1O",1,0,0,0,0,0,0,0,0,0,0,"C1",2.44238688291834,56
"19",784.463041114372,784.460305719837,784.518969745771,857.994338106767,816.687756245272,931.302725523577,17,8,865178.719372611,785897.14821509,517242.708929807,698712.394896807,968637.095978758,1158203.94993555,1105453.29610296,1177314.46956006,5564,"",13,115577,783.45576243,784.46303889,"IP_DAG","BLL","[M+H]+",34,9,1,"C44H65N1O11","BLL 34:9 +1O",1,0,0,0,0,0,0,0,0,0,0,"C1",-0.00283553462716565,57
"33",842.489422149401,842.419145800007,842.521951619102,857.994338106767,788.390514125051,960.968433254526,19,8,547599.434905761,469670.431871094,410334.199661132,328931.595181071,568194.477864909,614921.939735211,792190.647696777,560143.785722168,6135,"",13,20145,824.45582202,842.48964761,"IP_DAG","DGDG","[M+NH4]+",28,6,0,"C43H68O15","DGDG 28:6",1,0,0,0,0,0,0,0,0,0,0,"C1",0.267612307837928,58
"137",745.467847891953,745.467488904667,745.53664869078,439.78864209634,387.929458710616,444.485276480753,14,8,17450598.2665283,16340407.4238665,10014243.0081292,17499213.5033564,18938128.2935,14012485.8315161,20952554.5824177,15348150.0050102,5167,"[543][M]+",14,114500,744.46011952,745.46739598,"pigment","19prime_but_fuco","[M+H]+",NA,NA,0,"C46H64O8","19prime_but_fuco",0,0,1,0,0,0,1,0,0,0,0,"C2a; C3r",-0.606212901006899,59
"139",875.550840345019,875.550399908128,875.550871726279,904.256165794828,902.222675303699,905.61427805975,8,8,713210904.652438,745689750.49,370105013.968585,708510411.853438,705434245.338731,668295456.41882,805920495.896894,835135961.932057,6454,"[763][M]+",16,35446,857.51666202,875.55048761,"DNPPE","DNPPE","[M+NH4]+",NA,NA,0,"C43H76N3O12P1","DNPPE",0,0,0,1,0,0,0,0,0,0,0,"C2b",-0.402872277707829,60
